,timeUS,a_x,a_y,a_z,g_x,g_y,g_z
441,55054626,9.21448040008545,-0.06550396978855133,-3.355247974395752,0.0009555098367854953,0.0006621702923439443,0.000685136008542031
442,55074626,9.218582153320312,-0.0656651183962822,-3.355893850326538,0.0008020263630896807,0.0008039918611757457,0.0008120688144117594
444,55094626,9.217550277709961,-0.065031036734581,-3.3560824394226074,0.0008230488165281713,0.000822935369797051,0.0007506989641115069
446,55114626,9.217146873474121,-0.06442622095346451,-3.356538772583008,0.0008158720447681844,0.000816446088720113,0.0007389941019937396
448,55134626,9.216524124145508,-0.06502006947994232,-3.355412006378174,0.0008181040175259113,0.00080763956066221,0.0008211385575123131
451,55154626,9.21927261352539,-0.06569008529186249,-3.356351613998413,0.0007922554505057633,0.0008369374554604292,0.0008322824724018574
452,55174626,9.217041015625,-0.06430170685052872,-3.3558406829833984,0.0008702248451299965,0.0007943190285004675,0.0007892498397268355
454,55194626,9.217229843139648,-0.06504905223846436,-3.3565151691436768,0.0007803195621818304,0.0007525096880272031,0.000842713809106499
456,55214626,9.217988014221191,-0.06580335646867752,-3.355846405029297,0.0008370962459594011,0.0008192021632567048,0.0008101121638901532
458,55234626,9.216836929321289,-0.06611260771751404,-3.3556365966796875,0.000832408550195396,0.0007749093347229064,0.0007953998283483088
461,55254626,9.218666076660156,-0.06521600484848022,-3.3546292781829834,0.00097181077580899,0.0009204206289723516,0.0007347564678639174
462,55274626,9.216533660888672,-0.06467185914516449,-3.3555877208709717,0.0008331755525432527,0.0007648537866771221,0.0007680720882490277
464,55294626,9.216872215270996,-0.06339254975318909,-3.3566055297851562,0.000834885286167264,0.0008068294264376163,0.0008265314972959459
466,55314626,9.217123985290527,-0.06543879956007004,-3.374394416809082,0.0007621400873176754,0.00065291189821437,0.0008284203358925879
468,55334626,9.216038703918457,-0.06581156700849533,-3.3567543029785156,0.0008427350549027324,0.0008736229501664639,0.0008100895211100578
471,55354626,9.2138671875,-0.06341860443353653,-3.350250720977783,0.0006082442123442888,0.0009052403038367629,0.0006576302694156766
472,55374626,9.21744441986084,-0.06372490525245667,-3.3556838035583496,0.0008014807244762778,0.0008256200235337019,0.0008194674737751484
474,55394626,9.2170991897583,-0.06484165042638779,-3.35650897026062,0.0007903676014393568,0.0008276343578472733,0.0007984712719917297
476,55414626,9.217070579528809,-0.06532838195562363,-3.3552465438842773,0.0008421314414590597,0.0007850414258427918,0.000807503645773977
478,55434626,9.216571807861328,-0.06531522423028946,-3.3557586669921875,0.0007977364002726972,0.0008056836668401957,0.0008390034781768918
481,55454626,9.219651222229004,-0.06495808064937592,-3.354656934738159,0.0010220236144959927,0.0009286499116569757,0.0008969969348981977
482,55474626,9.216266632080078,-0.0647343248128891,-3.354964017868042,0.0008016683859750628,0.0008232651744037867,0.0008437809301540256
484,55494626,9.21745491027832,-0.06517534703016281,-3.355363607406616,0.000814057479146868,0.0008084001601673663,0.0008299057371914387
486,55514626,9.217086791992188,-0.06555885821580887,-3.3555338382720947,0.0007955725304782391,0.0008125595632009208,0.0007342821336351335
488,55534626,9.215071678161621,-0.06431958079338074,-3.3560054302215576,0.0007810276583768427,0.0008529456099495292,0.0007661697454750538
490,55554626,9.216388702392578,-0.06473052501678467,-3.3560969829559326,0.000851826393045485,0.0008240703027695417,0.0008039305685088038
493,55574626,9.214874267578125,-0.06376878172159195,-3.359632968902588,0.000786102726124227,0.0010028108954429626,0.0007069912971928716
494,55594626,9.217544555664062,-0.06502870470285416,-3.3557851314544678,0.0008021234534680843,0.0007958950009196997,0.0008114359807223082
496,55614626,9.217695236206055,-0.06513109803199768,-3.355515480041504,0.0007948735728859901,0.0008286210941150784,0.0008109513437375426
498,55634626,9.217156410217285,-0.06553924083709717,-3.355879068374634,0.000807014002930373,0.0008603730238974094,0.0008063873392529786
500,55654626,9.217595100402832,-0.0646636039018631,-3.3552839756011963,0.000843897694721818,0.0007645318983122706,0.00078233313979581
503,55674626,9.216888427734375,-0.0650450810790062,-3.355795383453369,0.0006913470569998026,0.0006745600258000195,0.0010668628383427858
504,55694626,9.217130661010742,-0.06450759619474411,-3.355212688446045,0.0008064756984822452,0.0008216126589104533,0.0008393520256504416
506,55714626,9.21713638305664,-0.06425578147172928,-3.357451915740967,0.0008570288773626089,0.0007648488390259445,0.0008168073836714029
508,55734626,9.217107772827148,-0.06525532901287079,-3.3556036949157715,0.0008256506407633424,0.0008083531865850091,0.0007717246189713478
510,55754626,9.217390060424805,-0.06626592576503754,-3.355783462524414,0.0008646026835776865,0.0008273946586996317,0.0007838921737857163
513,55774626,9.216991424560547,-0.06609472632408142,-3.35563325881958,0.0007906596874818206,0.0007741297595202923,0.000740488525480032
514,55794626,9.216036796569824,-0.06527166068553925,-3.3565781116485596,0.0008087169262580574,0.0008170519722625613,0.0008559409179724753
516,55814626,9.215909957885742,-0.06526888906955719,-3.356632709503174,0.0008279440808109939,0.0008168005733750761,0.0008304993389174342
518,55834626,9.216772079467773,-0.06487318873405457,-3.3564767837524414,0.0008233529515564442,0.0007841907208785415,0.0007883146754465997
520,55854626,9.21731185913086,-0.06412134319543839,-3.3562984466552734,0.0008280291222035885,0.0007661842391826212,0.0008023825939744711
523,55874626,9.219348907470703,-0.06374136358499527,-3.3569140434265137,0.00081944081466645,0.0006863049929961562,0.0006888090283609927
524,55894626,9.216211318969727,-0.06533102691173553,-3.3566722869873047,0.0007863270584493876,0.0007987738354131579,0.0008147910120896995
526,55914626,9.217048645019531,-0.06560803949832916,-3.3560683727264404,0.0008229941595345736,0.0007967715500853956,0.0008238630252890289
528,55934626,9.21740436553955,-0.06467688083648682,-3.3566842079162598,0.0008118586265482008,0.0007972980383783579,0.0008240736788138747
530,55954626,9.218226432800293,-0.06538441777229309,-3.3562185764312744,0.0008157350239343941,0.0007974047330208123,0.0008087625028565526
533,55974626,9.222956657409668,-0.06464365869760513,-3.593090295791626,0.0008564955787733197,0.0007274801610037684,0.0010359033476561308
534,55994626,9.217414855957031,-0.0639709010720253,-3.357384443283081,0.0008038365631364286,0.0008881384856067598,0.0008412849274463952
536,56014626,9.216451644897461,-0.06343387067317963,-3.3555169105529785,0.000770928745623678,0.0008378512575291097,0.00080194475594908
538,56034626,9.215456008911133,-0.06420834362506866,-3.3562867641448975,0.0007599672535434365,0.0008065642323344946,0.0008250156533904374
540,56054626,9.216901779174805,-0.06489221751689911,-3.356051445007324,0.0007971302838996053,0.0008072383934631944,0.0007995425839908421
543,56074626,9.218173027038574,-0.06230517849326134,-3.353794813156128,0.0007534692995250225,0.0007286731852218509,0.0008237598231062293
544,56094626,9.215633392333984,-0.06504108011722565,-3.356117010116577,0.0007708750199526548,0.000811991048976779,0.0008176394039765
546,56114626,9.216191291809082,-0.06572885066270828,-3.355412244796753,0.0007783570908941329,0.0008599027059972286,0.000838921987451613
548,56134626,9.216878890991211,-0.06499334424734116,-3.3561439514160156,0.0008168078493326902,0.0008473312482237816,0.0007498515769839287
550,56154626,9.216951370239258,-0.06578288972377777,-3.3560950756073,0.0008471069158986211,0.0008323220536112785,0.0008402599487453699
553,56174626,9.218091011047363,-0.06430427730083466,-3.3545918464660645,0.0008567583281546831,0.0007273521041497588,0.0008045579306781292
554,56194626,9.216451644897461,-0.06588079035282135,-3.3572278022766113,0.0008491891203448176,0.0008113549556583166,0.0008810859872028232
556,56214626,9.217466354370117,-0.06462766230106354,-3.356403112411499,0.0007577468641102314,0.0008295107400044799,0.0008240274619311094
558,56234626,9.217744827270508,-0.0642513707280159,-3.355581760406494,0.0008017643122002482,0.0008124870364554226,0.0007695784443058074
560,56254626,9.216963768005371,-0.06522361934185028,-3.356027126312256,0.0008370113791897893,0.0008030831813812256,0.0007663441356271505
563,56274626,9.216336250305176,-0.06565825641155243,-3.356145143508911,0.00100006815046072,0.0009443890303373337,0.0007520623039454222
564,56294626,9.216926574707031,-0.06482530385255814,-3.3555760383605957,0.0007901983335614204,0.0008729557739570737,0.0008112395880743861
566,56314626,9.217772483825684,-0.0654577985405922,-3.35646915435791,0.0008371479343622923,0.0008640738087706268,0.0008731139241717756
568,56334626,9.217550277709961,-0.064631886780262,-3.3552961349487305,0.0007766140624880791,0.0007903373334556818,0.0008499067043885589
570,56354626,9.21744441986084,-0.06522882729768753,-3.3551645278930664,0.0008104798616841435,0.0007846746011637151,0.0008419618825428188
573,56374626,9.21571159362793,-0.06510590016841888,-3.355576753616333,0.0007681313436478376,0.00080157071352005,0.0007562853861600161
575,56394626,9.219135284423828,-0.0657697543501854,-3.3550825119018555,0.0009794557699933648,0.0010262236464768648,0.0008227495127357543
576,56414626,9.216864585876465,-0.06378985941410065,-3.355811357498169,0.0008320130291394889,0.0008083627326413989,0.0008502817945554852
578,56434626,9.217411994934082,-0.0646485686302185,-3.356416940689087,0.0008192181121557951,0.0008368424605578184,0.0008318379404954612
580,56454626,9.216069221496582,-0.06455230712890625,-3.3564701080322266,0.0008166010957211256,0.0008047966985031962,0.0007914962479844689
582,56474626,9.216741561889648,-0.06539948284626007,-3.356529474258423,0.0008128313347697258,0.0007908298866823316,0.0007583426777273417
585,56494626,9.218400001525879,-0.06667379289865494,-3.35707950592041,0.0008598940330557525,0.00072386086685583,0.0007603432168252766
586,56514626,9.216651916503906,-0.06476235389709473,-3.3552029132843018,0.0007986958371475339,0.0007715182728134096,0.0008212642860598862
588,56534626,9.21676254272461,-0.06558427214622498,-3.3555071353912354,0.0008423346444033086,0.0008031952893361449,0.0008182189776562154
590,56554626,9.216135025024414,-0.06455949693918228,-3.3551862239837646,0.0008931331103667617,0.0008516114321537316,0.0008266458753496408
592,56574626,9.217314720153809,-0.0644194483757019,-3.3557746410369873,0.0008155298419296741,0.0007801965111866593,0.0008451365283690393
595,56594626,9.21701431274414,-0.0654115080833435,-3.3549866676330566,0.000894558266736567,0.0008634387631900609,0.0006046550115570426
596,56614626,9.217340469360352,-0.06511823832988739,-3.3557639122009277,0.000816715881228447,0.0007974113104864955,0.0008566825417801738
598,56634626,9.216188430786133,-0.06519077718257904,-3.355215549468994,0.0008407468558289111,0.0008381022489629686,0.0008495462825521827
600,56654626,9.216753005981445,-0.06435275077819824,-3.344219207763672,0.000822020519990474,0.00056187913287431,0.0007772298995405436
603,56674626,9.217597007751465,-0.06427440792322159,-3.372497797012329,0.0009114732965826988,0.0009155283914878964,0.0008974928641691804
605,56694626,9.217963218688965,-0.06464645266532898,-3.3550829887390137,0.0009712636237964034,0.0008440965320914984,0.0006252806051634252
606,56714626,9.217442512512207,-0.0648026168346405,-3.3563051223754883,0.0007617915980517864,0.0009089241502806544,0.0008738728938624263
608,56734626,9.216700553894043,-0.06507062166929245,-3.355905055999756,0.0007901270291768014,0.0008571130456402898,0.0008279961766675115
610,56754626,9.217378616333008,-0.06559017300605774,-3.3548314571380615,0.0009304388659074903,0.0008326842216774821,0.0008491893531754613
613,56774626,9.216693878173828,-0.0639958307147026,-3.3575305938720703,0.0008767553372308612,0.000828446471132338,0.0007755937986075878
615,56794626,9.217093467712402,-0.06547781825065613,-3.3547897338867188,0.0009167894604615867,0.0008109594346024096,0.0008291027043014765
616,56814626,9.217174530029297,-0.0647248774766922,-3.356333017349243,0.0008052865159697831,0.0008292405400425196,0.0008215111447498202
618,56834626,9.216133117675781,-0.06448662281036377,-3.3558502197265625,0.000857803737744689,0.0008751492714509368,0.0008262167684733868
620,56854626,9.217361450195312,-0.0653056725859642,-3.355635166168213,0.0008656964637339115,0.0008494210196658969,0.0008668716764077544
622,56874626,9.216900825500488,-0.06597824394702911,-3.355593204498291,0.0007636075024493039,0.0008312352001667023,0.0008360175415873528
625,56894626,9.218025207519531,-0.06621067970991135,-3.355823040008545,0.0007815902354195714,0.0009830774506554008,0.0007389504462480545
626,56914626,9.216318130493164,-0.06557654589414597,-3.355991840362549,0.0008805178804323077,0.0008075855439528823,0.0007896721363067627
628,56934626,9.215970993041992,-0.06567910313606262,-3.356377363204956,0.0008357616025023162,0.0008576937834732234,0.0008393482421524823
630,56954626,9.217151641845703,-0.06593063473701477,-3.355449914932251,0.0008063904824666679,0.0008545510354451835,0.0007992988685145974
633,56974626,9.21696662902832,-0.06348051130771637,-3.3542675971984863,0.0009677864727564156,0.0007926606340333819,0.0008420003578066826
635,56994626,9.218770980834961,-0.06210591644048691,-3.3569884300231934,0.0008186537306755781,0.0007975797052495182,0.0008154761744663119
636,57014626,9.2169828414917,-0.06542490422725677,-3.3552842140197754,0.0008169561624526978,0.0007809448288753629,0.0008521524141542614
638,57034626,9.21632194519043,-0.0649268627166748,-3.3550825119018555,0.0007804331835359335,0.0008386536501348019,0.0008161173318512738
640,57054626,9.216999053955078,-0.06493790447711945,-3.356290102005005,0.0008462929399684072,0.0008698407327756286,0.0008341544307768345
642,57074626,9.217744827270508,-0.06408178061246872,-3.3569047451019287,0.0007863545906729996,0.0008506327867507935,0.000815198291093111
645,57094626,9.216907501220703,-0.06589798629283905,-3.3537380695343018,0.0008139205165207386,0.0009092252003028989,0.0010191666660830379
646,57114626,9.217947959899902,-0.06515688449144363,-3.355536699295044,0.000823137117549777,0.0008308123215101659,0.0008543664589524269
648,57134626,9.216727256774902,-0.06441010534763336,-3.357659101486206,0.000845304864924401,0.0008719947072677314,0.0008362928056158125
650,57154626,9.216951370239258,-0.06485059857368469,-3.3564059734344482,0.0008696584845893085,0.0008349218405783176,0.0008394429460167885
652,57174626,9.217256546020508,-0.06491735577583313,-3.3556461334228516,0.0008377721533179283,0.0008282376220449805,0.0008814692264422774
655,57194626,9.214810371398926,-0.06427483260631561,-3.3551220893859863,0.0009633980225771666,0.0007285787723958492,0.0009337853407487273
657,57214626,9.215322494506836,-0.06453189253807068,-3.3552868366241455,0.0008300355984829366,0.0008101688581518829,0.0006983501370996237
658,57234626,9.217789649963379,-0.0646311342716217,-3.3554468154907227,0.0008663796470500529,0.0008268885430879891,0.0008218411821871996
